scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,dataset,frames,duration_s,num_vrus,lighting,weather,location,env_risk,trajectory_risk,vru_risk,mean_ttc
scene-1094_19f0484e0ec84c0eb64c92698fe5e7e3_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 8, 'emergency': 3}",0.75,0.4,0.7777777777777778,0.0,0.0,0.0,-0.8671099695241199,1.0,8.548764999999998,2.8688461782870722,0.5264159747455096,0.5,45.27226634575763,"{'intervention': 10, 'advisory': 10}",nuscenes,20,9.498191999999998,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.7704661939072073,0.16535246293401865,0.9957878045876203
scene-1094_98e2b15c113a477a9f291b25194cab62_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 6, 'silent': 1, 'emergency': 3}",0.7222222222222222,0.3333333333333333,0.75,0.0,0.0,0.0,-0.8885233166386386,1.0,6.000133000000002,2.8688461782870722,0.5848798042758222,0.48055555555555557,44.872607272141714,"{'intervention': 9, 'advisory': 8, 'silent': 1}",nuscenes,18,8.548765000000001,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.7914951016644928,0.1576455242972638,97.62448564912786
scene-1094_1ab7d92d3ed3455ea628c6962906d4e7_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 7, 'silent': 1, 'emergency': 3}",0.75,0.35,0.7777777777777778,0.0,0.0,0.0,-0.8864052604279183,1.0,9.547959,2.8688461782870722,0.628406552646487,0.48250000000000004,45.34150925140157,"{'intervention': 10, 'advisory': 9, 'silent': 1}",nuscenes,20,9.547959,58,night,rain,singapore-hollandvillage,0.6663293487251398,0.7779015511915128,0.1556090087949153,87.96679605056232
scene-1100_0b2ba0a3a3874e4a9863541a7a65ec00_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 10},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156893781968976,0.0,0.0,76.8569993878065,{'silent': 10},nuscenes,10,4.500052,11,night,clear,singapore-hollandvillage,0.45893387198786834,0.007344425929312862,0.1521770984933131,732.3794406602505
scene-1100_47b04d517ed64f92ad6af4c11233de34_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.255333802828359,0.0,0.0,77.96609939282345,{'silent': 20},nuscenes,20,9.550178,11,night,clear,singapore-hollandvillage,0.45893387198786834,0.0049856288977498855,0.11756589535764343,591.7459268856297
scene-1100_baa84e9048974b67a0c168a8bf946d3e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 10},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156893781968976,0.0,0.0,76.8569993878065,{'silent': 10},nuscenes,10,4.500052,11,night,clear,singapore-hollandvillage,0.4589338719878682,0.007344425929312862,0.1521770984933131,732.3794406602505
scene-1100_7a88efefda9f4fc3a30fa6a655978ada_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.395470031155442,0.0,0.0,78.1330102126415,{'silent': 20},nuscenes,20,9.4982,11,night,clear,singapore-hollandvillage,0.45893387198786834,0.0021141203738642284,0.11487370988759524,678.5144289464382
scene-1100_7c7ea45167174debb191420c7fb99649_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214534625139017,0.0,0.0,77.83820051902367,{'silent': 20},nuscenes,20,9.550738,11,night,clear,singapore-hollandvillage,0.4589338719878682,0.0069894650535236675,0.11982535499519605,577.568072199833
scene-1100_7b644b3fb6634f13bf30402c70770e3b_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156893781968976,0.0,0.0,77.1153260761881,{'silent': 20},nuscenes,20,9.500965,11,night,clear,singapore-hollandvillage,0.45893387198786834,0.011552272105657044,0.13935836270424887,627.854246052658
scene-1100_1c6ea643f2d04632ac5624e0072aa659_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622279608464889,0.0,0.0,77.49653513912492,{'silent': 20},nuscenes,20,9.500399,11,night,clear,singapore-hollandvillage,0.45893387198786834,0.009943279356537523,0.12826038668880796,493.45470171411733
scene-1100_60e1ec6251134f9a8e2031b871a455d1_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 18},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.156893781968976,0.0,0.0,77.08405857216401,{'silent': 18},nuscenes,18,8.500684,11,night,clear,singapore-hollandvillage,0.4589338719878682,0.010824216413827352,0.14112866853021439,648.0781742794602
near_miss_0000,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6153846153846168,1.0256410256410258,0.495,44.328039478751315,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7468818488539501,0.18481662036906193,1.006084194858838
near_miss_0001,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6322434491419031,1.0256410256410258,0.495,44.32953842802357,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7512170556341815,0.18043144861308885,0.9974581706220669
near_miss_0002,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 22, 'emergency': 10}",0.75,0.55,0.5,0.0,0.4,0.0,-0.8425709552497533,1.0,2.5999999999999996,0.6549155677158964,1.0256410256410258,0.4800000000000001,45.44633228454723,"{'intervention': 10, 'advisory': 26, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7194864891298265,0.17493555323332186,1.076395035800035
near_miss_0003,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6283376104558798,1.0256410256410258,0.495,44.416916903132034,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7473119877381194,0.1814239006722021,1.007023671012289
near_miss_0004,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 22, 'emergency': 10}",0.8,0.55,0.75,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6447460000902581,1.0256410256410258,0.495,45.310810582428346,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7215933442562432,0.17734608817753444,1.072833738238899
near_miss_0005,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6207687753082034,1.0256410256410258,0.495,44.689281002211416,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.736269948500914,0.1833871366067615,1.0470366698069073
near_miss_0006,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.612748320081753,1.0256410256410258,0.495,44.43242863249403,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7426920784660418,0.1855267522988798,1.019054597988196
near_miss_0007,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6215636311465289,1.0256410256410258,0.495,44.592783519195244,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7396952236802278,0.1831784441946532,1.0393700760896476
near_miss_0008,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6180464635417096,1.0256410256410258,0.495,44.637137688772306,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7372887604797717,0.18410643507587426,1.027966805418111
near_miss_0009,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.75,0.5,0.6,0.0,0.4,0.0,-0.870203540714765,1.0,2.7,0.6214200569995363,1.0256410256410258,0.495,44.264999507205594,"{'intervention': 12, 'advisory': 24, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,night,rain,synthetic,0.6930251611139581,0.7505837056551619,0.18321609595270755,1.0007060793727949
near_miss_0010,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.4753219694268166,1.0256410256410258,0.525,42.0482089478821,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7505454339266076,0.21475473366187053,1.0171084238969765
near_miss_0011,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.48689661965263614,1.0256410256410258,0.525,41.9075740672145,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.76084432789382,0.20914366905024515,0.9960788076149238
near_miss_0012,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.5085929814571285,1.0256410256410258,0.525,42.47153158264341,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7517512408522403,0.1994381722441944,1.0140701660771112
near_miss_0013,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.5220536586904969,1.0256410256410258,0.525,42.88472890906151,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7404948779888118,0.19692129089368643,1.0454108999998195
near_miss_0014,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 22, 'emergency': 10}",0.85,0.55,1.0,0.0,0.4,0.0,-0.8893738895947856,0.0,2.5999999999999996,0.5203987644481068,1.0256410256410258,0.51,43.377258737788935,"{'intervention': 14, 'advisory': 22, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7234396880089262,0.19755881991599072,1.0792876368788236
near_miss_0015,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.5032804834278299,1.0256410256410258,0.525,42.44734262264217,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7502739691091564,0.2017217426539863,1.0175485757034926
near_miss_0016,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 21, 'emergency': 10}",0.85,0.525,1.0,0.0,0.4,0.0,-0.8960005030179674,1.0,2.7,0.5149779999867422,1.0256410256410258,0.5175000000000001,43.10460499041821,"{'intervention': 15, 'advisory': 21, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7333177581349203,0.1967692080356876,1.0605945277849138
near_miss_0017,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.85,0.5,1.0,0.0,0.4,0.0,-0.9007039500489618,1.0,2.7,0.5064488163662564,1.0256410256410258,0.525,42.777218833252974,"{'intervention': 16, 'advisory': 20, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7406469870557378,0.20035285102037775,1.0455448597877597
near_miss_0018,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 22, 'emergency': 10}",0.85,0.55,1.0,0.0,0.4,0.0,-0.8893738895947856,0.0,2.5999999999999996,0.5049847119075801,1.0256410256410258,0.51,43.316558529542355,"{'intervention': 14, 'advisory': 22, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7220390084432582,0.20098283975654474,1.08246397533692
near_miss_0019,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 21, 'emergency': 10}",0.85,0.525,1.0,0.0,0.4,0.0,-0.8960005030179674,1.0,2.7,0.48725988985000535,1.0256410256410258,0.5175000000000001,42.893897858799434,"{'intervention': 15, 'advisory': 21, 'emergency': 4}",prism_ar_synthetic,40,3.9,1,dusk,clear,synthetic,0.7248196506115889,0.7281378938327884,0.2089726433917786,1.0722338421030997
near_miss_0020,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.4615384615384599,1.0256410256410258,0.325,53.82750932166514,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7413073159634259,0.21387785620558253,1.0535578945641828
near_miss_0021,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.4586377808710296,1.0256410256410258,0.325,53.540408734110294,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7494806966979009,0.21527449505626867,1.026524486969234
near_miss_0022,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.4678226950678521,1.0256410256410258,0.325,53.4693821350226,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7562074354272965,0.2109153096297968,1.0129729748656615
near_miss_0023,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.275,0.5,0.0,0.0,0.0,0.0,-0.8615413635611239,1.0,2.4,0.48336656264299194,1.0256410256410258,0.31625000000000003,54.202087535233524,"{'intervention': 6, 'advisory': 25, 'silent': 9}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7387552693933674,0.20394396232336098,1.0578250399706424
near_miss_0024,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.47792764372787033,1.0256410256410258,0.325,53.8502220296818,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7481009340467812,0.20632714785500497,1.0274122809949708
near_miss_0025,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 21, 'emergency': 10}",0.275,0.525,0.0,0.0,0.0,0.0,-0.8753269007054402,1.0,2.4,0.48664960834843995,1.0256410256410258,0.3075,54.59130597355047,"{'intervention': 6, 'advisory': 24, 'silent': 10}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7271915316370853,0.20253375213574532,1.0781352323278088
near_miss_0026,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.47204565277503363,1.0256410256410258,0.325,53.644669369711934,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.752307829348242,0.20897200788587283,1.017243625278801
near_miss_0027,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.3,0.5,0.0,0.0,0.0,0.0,-0.8456461262797924,1.0,2.4,0.4855897932825428,1.0256410256410258,0.325,53.922791229407,"{'intervention': 6, 'advisory': 26, 'silent': 8}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.4379233878316152,0.7490224211649327,0.20298668741268044,1.0248010961257366
near_miss_0028,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 20, 'emergency': 10}",0.275,0.5,0.0,0.0,0.0,0.0,-0.8615413635611239,1.0,2.4,0.49555241466213573,1.0256410256410258,0.31625000000000003,54.280227018482854,"{'intervention': 6, 'advisory': 25, 'silent': 9}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.4379233878316152,0.7412807729556201,0.19881380931946435,1.0497256946013624
near_miss_0029,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 8, 'advisory': 22, 'emergency': 10}",0.3,0.55,0.0,0.0,0.0,0.0,-0.8753269007054402,1.0,2.4,0.49351647599847936,1.0256410256410258,0.3075,54.79533392199462,"{'intervention': 6, 'advisory': 24, 'silent': 10}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7232730472347554,0.19965130492327018,1.0845616978292025
near_miss_0030,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 18, 'silent': 3, 'emergency': 10}",0.325,0.45,0.0,0.0,0.0,0.0,-0.91919791776857,1.0,1.6,0.24056210088273064,0.7692307692307693,0.32125000000000004,52.29827478589598,"{'intervention': 9, 'advisory': 20, 'silent': 11}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.4379233878316152,0.7171609438385174,0.2889987128561299,1.1844462188808778
near_miss_0031,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 18, 'silent': 3, 'emergency': 10}",0.325,0.45,0.0,0.0,0.0,0.0,-0.91919791776857,1.0,1.6,0.2438149731800431,0.7692307692307693,0.32125000000000004,52.54402306357645,"{'intervention': 9, 'advisory': 20, 'silent': 11}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7135918511581087,0.28437619628052263,1.1958523664075291
near_miss_0032,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 18, 'silent': 3, 'emergency': 10}",0.325,0.45,0.0,0.0,0.0,0.0,-0.9102589898327993,1.0,1.5,0.24509917876395143,0.7692307692307693,0.31375000000000003,52.5088997506863,"{'intervention': 8, 'advisory': 21, 'silent': 11}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7165448544000691,0.2825939701349006,1.187376178284071
near_miss_0033,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 18, 'silent': 3, 'emergency': 10}",0.3,0.45,0.0,0.0,0.0,0.0,-0.917662935482247,1.0,1.5,0.24777354095977328,0.7692307692307693,0.30500000000000005,52.71576007826836,"{'intervention': 8, 'advisory': 20, 'silent': 12}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.713285849136287,0.278957631145947,1.1957248379770689
near_miss_0034,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 17, 'silent': 5, 'emergency': 9}",0.375,0.425,0.0,0.0,0.0,0.0,-0.917662935482247,1.0,1.5,0.24896688220056679,0.7692307692307693,0.30500000000000005,53.23860088757317,"{'intervention': 8, 'advisory': 20, 'silent': 12}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.694471136478398,0.280344316827009,1.2617579354681183
near_miss_0035,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 17, 'silent': 4, 'emergency': 9}",0.325,0.425,0.0,0.0,0.0,0.0,-0.9255155035807995,1.0,1.6,0.23949213899558155,0.7692307692307693,0.3125,52.696702186514656,"{'intervention': 9, 'advisory': 19, 'silent': 12}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161544,0.7023247955356807,0.2905539478050099,1.2400369050741464
near_miss_0036,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 18, 'silent': 3, 'emergency': 10}",0.325,0.45,0.0,0.0,0.0,0.0,-0.9198465345147653,1.0,1.6,0.2340407297019263,0.7692307692307693,0.32125000000000004,51.80257403269236,"{'intervention': 9, 'advisory': 20, 'silent': 11}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.7237227490500272,0.29896026608474013,1.1648327430036398
near_miss_0037,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 17, 'silent': 5, 'emergency': 9}",0.375,0.425,0.0,0.0,0.0,0.0,-0.9255155035807995,1.0,1.6,0.24060192645575726,0.7692307692307693,0.3125,52.98507503250222,"{'intervention': 9, 'advisory': 19, 'silent': 12}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.6943251534994672,0.28894116164163836,1.260038933808053
near_miss_0038,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 17, 'silent': 4, 'emergency': 9}",0.325,0.425,0.0,0.0,0.0,0.0,-0.9261685782265114,1.0,1.6,0.23212070925820888,0.7692307692307693,0.3125,52.29762498799721,"{'intervention': 9, 'advisory': 19, 'silent': 12}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.43792338783161533,0.70452377461936,0.3016575420052455,1.2319334443481567
near_miss_0039,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 18, 'silent': 3, 'emergency': 9}",0.325,0.45,0.0,0.0,0.0,0.0,-0.9198465345147653,1.0,1.6,0.2283588075584428,0.7692307692307693,0.32125000000000004,51.916378587193115,"{'intervention': 9, 'advisory': 20, 'silent': 11}",prism_ar_synthetic,40,3.9,1,day,clear,synthetic,0.4379233878316152,0.7117758765196974,0.3071136534650451,1.200701816683079
near_miss_0040,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 16, 'silent': 5, 'emergency': 9}",0.775,0.4,1.0,0.0,0.7777777777777778,0.0,-0.9208180506228911,0.0,2.0,0.17496594953789935,0.7692307692307693,0.5512499999999999,40.53638382264207,"{'intervention': 14, 'advisory': 19, 'emergency': 7}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.692618025185362,0.32058014490719994,1.269782655599918
near_miss_0041,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 16, 'silent': 5, 'emergency': 9}",0.775,0.4,1.0,0.0,0.7777777777777778,0.0,-0.9208180506228911,0.0,2.0,0.17719280277358834,0.7692307692307693,0.5512499999999999,40.524154218066414,"{'intervention': 14, 'advisory': 19, 'emergency': 7}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6977438183787151,0.3158620051997022,1.250698495021029
near_miss_0042,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 15, 'silent': 7, 'emergency': 9}",0.75,0.375,1.0,0.0,0.7777777777777778,0.0,-0.9089360295875353,0.0,1.9,0.1815410156553083,1.0256410256410258,0.53625,41.489749409041636,"{'intervention': 12, 'advisory': 21, 'emergency': 7}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6712577667437548,0.31016155046882166,1.3533447391389106
near_miss_0043,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 16, 'silent': 5, 'emergency': 9}",0.775,0.4,1.0,0.0,0.7777777777777778,0.0,-0.9208180506228911,0.0,2.0,0.1747377724598793,0.7692307692307693,0.5512499999999999,40.484198750542646,"{'intervention': 14, 'advisory': 19, 'emergency': 7}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6938650110535601,0.32107266144231594,1.26264191852207
near_miss_0044,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 15, 'silent': 6, 'emergency': 9}",0.8,0.375,1.0,0.0,0.7777777777777778,0.0,-0.9089360295875353,0.0,1.9,0.17774698971901487,1.0256410256410258,0.53625,41.17302125918929,"{'intervention': 12, 'advisory': 21, 'emergency': 7}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6772646403955795,0.3147122818120752,1.335031838598993
near_miss_0045,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 9, 'advisory': 16, 'silent': 6, 'emergency': 9}",0.775,0.4,1.0,0.0,0.8888888888888888,0.0,-0.9192193233751339,0.0,2.0,0.17306754449154726,1.0256410256410258,0.55,40.88372000181833,"{'intervention': 12, 'advisory': 20, 'emergency': 8}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6758919096922165,0.3257283877611366,1.3377620473065703
near_miss_0046,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 15, 'silent': 6, 'emergency': 9}",0.775,0.375,1.0,0.0,0.8888888888888888,0.0,-0.9249466019841723,0.0,2.0,0.16846445538499621,0.7692307692307693,0.5574999999999999,40.36884238610379,"{'intervention': 13, 'advisory': 19, 'emergency': 8}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6835659406512583,0.33521694399257945,1.2998290680207387
near_miss_0047,0.0,0.0,0.0,0.0,1.0,0.0,"{'intervention': 10, 'advisory': 15, 'silent': 6, 'emergency': 9}",0.8,0.375,1.0,0.0,0.8888888888888888,0.0,-0.9192193233751339,0.0,2.0,0.16777978787110476,1.0256410256410258,0.55,40.37205890079207,"{'intervention': 12, 'advisory': 20, 'emergency': 8}",prism_ar_synthetic,40,3.9,1,day,rain,synthetic,0.7266917768645268,0.6819863972335357,0.3366892702540262,1.3192668922271984
