scene_id,under_warning_rate,over_warning_rate,adaptive_under_warning_rate,adaptive_over_warning_rate,static_under_warning_rate,static_over_warning_rate,gt_tier_distribution,adaptive_tier_accuracy,static_tier_accuracy,adaptive_intervention_recall,static_intervention_recall,adaptive_emergency_recall,static_emergency_recall,cue_risk_monotonicity,shap_alignment,warning_lead_time_s,min_distance_m,cue_flicker_hz,visual_clutter,mean_score,tier_distribution,ablation,dataset,env_risk,mean_traj_risk,mean_vru_risk,top_factor
001e7a56-f046-4f05-bd8f-ddf320079eae_128706_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 76},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.504280071130132,0.0,0.0,77.21061345642075,{'silent': 76},no_weather,argoverse,0.4553778079978576,0.00011509726109841222,0.1523607101943993,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80443_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 22, 'advisory': 75}",0.6804123711340206,0.7731958762886598,0.0,0.0,0.0,0.0,-0.862335461974974,0.0,0.0,10.309420059594347,0.7291666666666667,0.15876288659793814,69.18722889347569,"{'silent': 53, 'advisory': 44}",no_weather,argoverse,0.4666227184390223,0.3725278436615736,0.03240090197054041,environmental
00230ccd-4922-4f8c-b67f-ba70d0db22d3_80484_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 19, 'advisory': 75}",0.6702127659574468,0.7978723404255319,0.0,0.0,0.0,0.0,-0.8643083144797218,0.0,0.0,10.309420059594347,0.7526881720430108,0.16382978723404257,68.9309127286903,"{'silent': 50, 'advisory': 44}",no_weather,argoverse,0.4666227184390222,0.38003849351762287,0.03343412427400461,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124980_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 35, 'intervention': 15}",0.68,0.3333333333333333,0.0,0.0,0.0,0.0,-0.852992389807612,0.0,0.0,4.417922314372978,0.5405405405405405,0.14466666666666667,65.80964596881049,"{'advisory': 31, 'silent': 44}",no_weather,argoverse,0.4553778079978575,0.43762078540555127,0.09488727163695611,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_124999_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.76,0.25,0.0,0.0,0.0,0.0,-0.8011018514631217,0.0,0.0,4.417922314372978,0.40404040404040403,0.1085,69.73892528417142,"{'advisory': 31, 'silent': 69}",no_weather,argoverse,0.4553778079978575,0.3283325846660251,0.07319949519778443,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125007_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 14, 'silent': 63, 'intervention': 9}",0.813953488372093,0.16279069767441862,0.0,0.0,0.0,0.0,-0.674063094054803,0.0,0.0,4.417922314372978,0.11764705882352941,0.06511627906976741,73.00835275095139,"{'advisory': 16, 'silent': 70}",no_weather,argoverse,0.4553778079978576,0.24463006416592806,0.0479211001385488,environmental
002ba35d-be70-4ce4-b15a-01a28e0ae801_125055_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 25, 'silent': 60, 'intervention': 15}",0.76,0.25,0.0,0.0,0.0,0.0,-0.8011018514631217,0.0,0.0,4.417922314372978,0.40404040404040403,0.10849999999999999,69.83185740363545,"{'advisory': 31, 'silent': 69}",no_weather,argoverse,0.4553778079978575,0.3257014602865319,0.07273288226180925,environmental
003363ad-fa78-45f9-a8d7-716f4ea6d586_28550_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'emergency': 7, 'advisory': 44, 'silent': 37, 'intervention': 12}",0.54,0.44,0.0,0.0,0.0,0.0,-0.831425959970394,0.0,0.0,3.808646403469341,0.30303030303030304,0.12599999999999997,66.89785503904908,"{'advisory': 36, 'silent': 64}",no_weather,argoverse,0.4665456582408971,0.43997676115782286,0.041367193219345004,environmental
scene-0061_bbd6c47a20e34276bc6f2cfbc6ba6205_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.65,0.55,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4166933610851112,0.13999999999999999,66.10911930414478,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.39549714521560136,0.12702846731576262,environmental
scene-0061_3843d35144d84c02b387678f9bc7f2ed_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 3, 'intervention': 3}",0.25,0.25,0.0,0.0,0.0,0.0,-0.916057224828689,1.0,3.448807,2.677125974241124,0.7274508866080475,0.22499999999999998,57.80438506093822,"{'advisory': 4, 'silent': 6, 'intervention': 2}",no_weather,nuscenes,0.4553778079978575,0.623187256739023,0.17616283056589266,trajectory
scene-0061_03d01c950f044575b69137f069345db0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.41884031702442437,0.13999999999999999,66.6383080453583,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_221dd725c6654412a04c71ced8ad6d03_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 3, 'silent': 4, 'intervention': 3}",0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,-0.9032906873947423,1.0,3.9486649999999996,2.677125974241124,0.6668321521790992,0.20769230769230768,59.275788247728805,"{'advisory': 4, 'silent': 7, 'intervention': 2}",no_weather,nuscenes,0.4553778079978576,0.5867811820928152,0.16352213231908083,trajectory
scene-0061_b4db946778484c2195efa320571f53dc_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'silent': 8, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4166693576562682,0.13999999999999999,66.36669627859087,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.3865214793445419,0.1274182340386189,environmental
scene-0061_e2f67391cb914b0cbdda3995dbc397f8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 7, 'advisory': 11, 'intervention': 2}",0.65,0.55,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4166933610851112,0.13999999999999999,66.10911930414478,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.39549714521560136,0.12702846731576262,environmental
scene-0061_95fc384cb4994ffe9a5caf914274ab22_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.41884031702442437,0.13999999999999999,66.6383080453583,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_0e79e7bed1d543c9a00acfbf90ff60b3_clip000,0.0,0.0,0.0,0.0,1.0,0.0,"{'emergency': 3, 'advisory': 4, 'silent': 5, 'intervention': 3}",0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,-0.8752550648647676,1.0,4.9987580000000005,2.677125974241124,0.5674882572492369,0.18,61.0812806506951,"{'advisory': 4, 'silent': 9, 'intervention': 2}",no_weather,nuscenes,0.4553778079978575,0.54323855245476,0.14688168185825978,trajectory
scene-0061_1bc410ff237c4c48b9b7b094a9eaeb4d_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187926501052322,0.13999999999999999,66.81767982736713,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.36963627383358133,0.12927065459037115,environmental
scene-0061_71603dd1a2ba4e9daf095535e38310ac_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.41884031702442437,0.13999999999999999,66.6383080453583,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.3765989543609045,0.12828703346334197,environmental
scene-0061_eb3da8843f614a90a48ddb6ee392c0c0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.41884031702442437,0.13999999999999999,66.6383080453583,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_070412f6a4f944e6a0a9e01ac1ea1fee_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 9, 'advisory': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187909839326652,0.13999999999999999,67.0788960129716,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.3590979707181078,0.13110175151902867,environmental
scene-0061_e59d97d4403a48b88fbb6a58fc9959e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187926501052322,0.13999999999999999,66.81767982736713,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_e1e148c7bcb14072822872a4cfc8e882_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187926501052322,0.13999999999999999,66.81767982736713,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_f81722a685cc49eba454efbb3aec0331_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 8, 'advisory': 10, 'intervention': 2}",0.7,0.5,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.41884031702442437,0.13999999999999999,66.6383080453583,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.3765989543609045,0.12828703346334197,environmental
scene-0061_acc1b985c3b746cdbb22fc59bb41b774_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187926501052322,0.13999999999999999,66.81767982736713,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978576,0.36963627383358133,0.12927065459037115,environmental
scene-0061_73ee514c205c483da3d1d04282337457_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.75,0.45,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.4187926501052322,0.13999999999999999,66.81767982736713,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.36963627383358133,0.12927065459037115,environmental
scene-0061_9e6d680cd81942f5acdfbb07254f8f45_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 8, 'silent': 10, 'intervention': 2}",0.8,0.4,0.0,0.0,0.0,0.0,-0.8495907904857465,0.0,0.0,4.141439698693297,0.42098469794295307,0.13999999999999999,67.39728682119569,"{'advisory': 8, 'silent': 12}",no_weather,nuscenes,0.4553778079978575,0.3478910116289992,0.1316956836673338,environmental
scene-0061_1e775890010e4d97b74ca1d06441d023_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.844171317134732,0.0,0.0,78.03292927830381,{'silent': 11},no_weather,nuscenes,0.4553778079978576,0.08681894268625868,0.038246337373137866,environmental
scene-0061_203a688b840844b8ae16a2b07967ffad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.844171317134732,0.0,0.0,78.03292927830381,{'silent': 11},no_weather,nuscenes,0.4553778079978575,0.08681894268625868,0.038246337373137866,environmental
scene-0103_3b19bb63d0924f4da3034819357d6c8b_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,-0.6076436202501999,0.0,0.0,5.779254636762074,0.15626379516316674,0.3,53.12647438517053,"{'silent': 2, 'advisory': 12}",no_weather,nuscenes,0.4553778079978576,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_68a40df2846e4298af0417ea12721b5c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 4, 'intervention': 9}",0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,-0.4629100498862757,0.0,0.0,5.779254636762074,0.16666177792118098,0.3230769230769231,51.49487856108843,"{'silent': 1, 'advisory': 12}",no_weather,nuscenes,0.4553778079978576,0.8546523524873737,0.15501461814586853,trajectory
scene-0103_fa107c6dd0dc4d15b94b86cbf5b990c0_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 3, 'advisory': 4, 'intervention': 9}",0.375,0.25,0.0,0.0,0.0,0.0,-0.7514691493021795,0.0,0.0,5.779254636762074,0.1351498372458085,0.26249999999999996,56.28000326541185,"{'silent': 4, 'advisory': 12}",no_weather,nuscenes,0.4553778079978576,0.717937023399007,0.13222579042345445,trajectory
scene-0103_ead6a822f86c432481c0a9d2e4e4f827_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 4, 'intervention': 9}",0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,-0.6076436202501999,0.0,0.0,5.779254636762074,0.15626379516316674,0.3,53.12647438517054,"{'silent': 2, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.8090241955228435,0.14625624764099515,trajectory
scene-0103_99fbf1b9bf474215a4e8ad562bb7e9b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.779254636762074,0.11977275754256962,0.23333333333333328,58.64722091760705,"{'silent': 6, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_6e71a9ceaf9a4974a1d07a2bd3544506_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'silent': 7, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_34aaf645a4174c6c8ff1874e6b33ccf6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 4, 'advisory': 4, 'intervention': 9}",0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,-0.7905694150420949,0.0,0.0,5.779254636762074,0.12659756633902372,0.24705882352941172,57.51346307233929,"{'silent': 5, 'advisory': 12}",no_weather,nuscenes,0.4553778079978574,0.6823050263584968,0.12674246056638383,trajectory
scene-0103_b3412553d70f40b3a1d19a0eb8529a08_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.815466782298337,0.5262626092521175,0.1925,68.0949599718404,"{'advisory': 11, 'silent': 9}",no_weather,nuscenes,0.4553778079978575,0.37176724042587284,0.0845636831823041,environmental
scene-0103_e147a4c07e06487592fb5d6135c27a78_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 13, 'silent': 3, 'intervention': 4}",0.65,0.65,0.0,0.0,0.0,0.0,-0.7947194142390263,0.0,0.0,7.211785952341847,0.5235191501734575,0.24499999999999994,63.83315968700922,"{'advisory': 14, 'silent': 6}",no_weather,nuscenes,0.4553778079978574,0.5010480175931844,0.09734291550936497,trajectory
scene-0103_996d9e039f7a4838ac48d5409ca89732_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.779254636762074,0.11977275754256962,0.23333333333333328,58.64722091760705,"{'silent': 6, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_72137291381349428afb1038d4e5898c_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 5, 'advisory': 4, 'intervention': 9}",0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,-0.8177595307636584,0.0,0.0,5.779254636762074,0.11977275754256962,0.23333333333333328,58.64722091760705,"{'silent': 6, 'advisory': 12}",no_weather,nuscenes,0.4553778079978576,0.6492048237795562,0.12205073496973196,trajectory
scene-0103_c34cb46c7be6486a85ee49653850b174_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'silent': 7, 'advisory': 12}",no_weather,nuscenes,0.4553778079978576,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_5d77c275683248658e7564ef24bf63b2_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'silent': 7, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_3c7331d16ac6439e9bd5a57d75976446_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 7, 'intervention': 1}",0.8,0.6,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,7.967399571723729,0.5262928541850912,0.175,69.5919631948841,"{'advisory': 10, 'silent': 10}",no_weather,nuscenes,0.4553778079978576,0.3273776510693439,0.07905316510404317,environmental
scene-0103_0809d64df9264121bead0772ee9b5984_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 10, 'intervention': 4}",0.5333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,-0.7676494735787384,0.0,0.0,7.211785952341847,0.714235309679574,0.25666666666666665,61.489647985027624,"{'silent': 4, 'advisory': 11}",no_weather,nuscenes,0.4553778079978575,0.5793695738784522,0.09713841595681723,trajectory
scene-0103_ad2ae385245f46d49b4d06f87e2ac544_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 6, 'advisory': 4, 'intervention': 9}",0.47368421052631576,0.21052631578947367,0.0,0.0,0.0,0.0,-0.8366600265340756,0.0,0.0,5.779254636762074,0.1129995980604297,0.22105263157894733,59.5571095200669,"{'silent': 7, 'advisory': 12}",no_weather,nuscenes,0.4553778079978575,0.6229158487153456,0.11801008995194755,trajectory
scene-0103_09810748e6c04aacb393ebf14fafa5e8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 8}",0.85,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.967399571723729,0.5263245984853852,0.1575,70.80951256302235,"{'advisory': 9, 'silent': 11}",no_weather,nuscenes,0.4553778079978575,0.2886705588185416,0.07717527841690383,environmental
scene-0103_4ce8f37952ad4203b1f5b23c728fb2e6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.815466782298337,0.5262626092521175,0.1925,68.0949599718404,"{'advisory': 11, 'silent': 9}",no_weather,nuscenes,0.4553778079978575,0.37176724042587284,0.0845636831823041,environmental
scene-0103_c1fe224b76cc49e294847788c443e470_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,7.815466782298337,0.5262626092521175,0.1925,68.0949599718404,"{'advisory': 11, 'silent': 9}",no_weather,nuscenes,0.4553778079978575,0.37176724042587284,0.0845636831823041,environmental
scene-0103_608f6c85cd524242bc9d299c0a954f69_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 14, 'silent': 2, 'intervention': 4}",0.65,0.7,0.0,0.0,0.0,0.0,-0.7509392614826383,0.0,0.0,7.211785952341847,0.6282586335563197,0.2624999999999999,63.03494483776475,"{'advisory': 15, 'silent': 5}",no_weather,nuscenes,0.4553778079978575,0.5249905811176492,0.10000751362638247,trajectory
scene-0103_723af3d23fb445e3ab97669e85846445_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 1, 'advisory': 8, 'intervention': 4}",0.46153846153846156,0.6153846153846154,0.0,0.0,0.0,0.0,-0.8017837257372732,0.0,0.0,7.211785952341847,0.6665847878352277,0.2423076923076923,61.002127968880615,"{'advisory': 9, 'silent': 4}",no_weather,nuscenes,0.4553778079978576,0.596905714464854,0.09585294257531568,trajectory
scene-0553_19804c352c0a4767b61b8d0709d1db99_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.55167158087963,{'silent': 20},no_weather,nuscenes,0.4553778079978575,0.04786960659942179,0.12657093004078088,environmental
scene-0553_b61b72a5b5ad482e9bc94c203f75b8d4_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.4365183548154,{'silent': 20},no_weather,nuscenes,0.4553778079978576,0.05019408168907639,0.12808489581993357,environmental
scene-0553_21d4060224a946e5b66fd00749282e82_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.257261014288,{'silent': 20},no_weather,nuscenes,0.4553778079978576,0.056869043933661864,0.12738517825959472,environmental
scene-0553_340ccb3c0dcb492eaa032f0e4e3017bb_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.50253618037335,{'silent': 20},no_weather,nuscenes,0.4553778079978576,0.05582682127782261,0.12025156204592216,environmental
scene-0553_afd097377c71479ea8349eeae83b8143_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.50253618037335,{'silent': 20},no_weather,nuscenes,0.4553778079978576,0.05582682127782261,0.12025156204592216,environmental
scene-0553_18cdcf0d2340409b95140ea38a70fd2e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 20},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.3379824722539,{'silent': 20},no_weather,nuscenes,0.4553778079978575,0.052570884490107814,0.12899262243761947,environmental
scene-0553_2397a588f42e4195bf7fb0148aa7a3d6_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 19},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.913043448354689,0.0,0.0,76.78309534779483,{'silent': 19},no_weather,nuscenes,0.4553778079978575,0.04279219713354413,0.1239342139428185,environmental
scene-0655_433e28f80ae9462eb927089896b5f669_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.85,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,9.303399999255339,0.947470648148879,0.175,68.75574353625338,"{'advisory': 10, 'silent': 10}",no_weather,nuscenes,0.4666227184390222,0.37752534624852974,0.04178624462432803,environmental
scene-0655_fe199544817e496aa7708a1db0af2108_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 9, 'silent': 9, 'intervention': 2}",0.85,0.45,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,9.303399999255339,0.947470648148879,0.175,68.75574353625338,"{'advisory': 10, 'silent': 10}",no_weather,nuscenes,0.4666227184390222,0.37752534624852974,0.04178624462432803,environmental
scene-0655_99d539b687cb4a46b8f1efc7204aa160_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 12, 'silent': 6, 'intervention': 2}",0.75,0.6,0.0,0.0,0.0,0.0,-0.8627635262664035,0.0,0.0,9.303399999255339,1.2562470811884223,0.19249999999999998,67.66422183757214,"{'advisory': 11, 'silent': 9}",no_weather,nuscenes,0.4666227184390222,0.4114819704021374,0.04421367709342794,environmental
scene-0757_4b086f653d5a47a79f73f1d4a4d956d8_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367333636732997,0.0,0.0,80.34303066735096,{'silent': 11},no_weather,nuscenes,0.4665456582408971,0.019960905514055275,0.013210527919716353,environmental
scene-0757_3c16d6997c70488ab7e9dfd0fbec962e_clip000,0.0,0.0,0.0,0.0,0.0,0.0,{'silent': 11},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367333636732997,0.0,0.0,80.34303066735096,{'silent': 11},no_weather,nuscenes,0.4665456582408971,0.019960905514055275,0.013210527919716353,environmental
scene-0796_a9ba2ffc5a95458c9bd1052be9bc24ad_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'silent': 2, 'emergency': 1, 'advisory': 6, 'intervention': 4}",0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,-0.8660254037844387,0.0,0.0,5.527536801495883,0.4917840910469395,0.18846153846153843,60.911072538707224,"{'silent': 6, 'advisory': 7}",no_weather,nuscenes,0.4553778079978576,0.6023153000030569,0.09347853804289244,trajectory
scene-0916_4591a9f392774001a2cf523286505ac9_clip000,0.0,0.0,0.0,0.0,0.0,0.0,"{'advisory': 10, 'silent': 9, 'intervention': 1}",0.9,0.5,0.0,0.0,0.0,0.0,-0.8671099695241199,0.0,0.0,5.928808108233976,0.42110866119449997,0.175,68.24744939600309,"{'advisory': 10, 'silent': 10}",no_weather,nuscenes,0.4553778079978575,0.33898640459538437,0.11226153820736898,environmental
